Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
Belfast West,N06000004,2008,Females,36,540
Belfast West,N06000004,2008,Females,37,656
Belfast West,N06000004,2008,Females,38,696
Belfast West,N06000004,2008,Females,39,676
Belfast West,N06000004,2008,Females,40,692
Belfast West,N06000004,2008,Females,41,723
Belfast West,N06000004,2008,Females,42,771
Belfast West,N06000004,2008,Females,43,751
Belfast West,N06000004,2008,Females,44,727
Belfast West,N06000004,2008,Females,45,754
Belfast West,N06000004,2008,Females,46,715
Belfast West,N06000004,2008,Females,47,714
Belfast West,N06000004,2008,Females,48,667
Belfast West,N06000004,2008,Females,49,624
Belfast West,N06000004,2008,Females,50,646
Belfast West,N06000004,2008,Females,51,636
Belfast West,N06000004,2008,Females,52,571
Belfast West,N06000004,2008,Females,53,540
Belfast West,N06000004,2008,Females,54,529
Belfast West,N06000004,2008,Females,55,475
Belfast West,N06000004,2008,Females,56,442
Belfast West,N06000004,2008,Females,57,399
Belfast West,N06000004,2008,Females,58,471
Belfast West,N06000004,2008,Females,59,436
Belfast West,N06000004,2008,Females,60,462
Belfast West,N06000004,2008,Females,61,476
Belfast West,N06000004,2008,Females,62,388
Belfast West,N06000004,2008,Females,63,382
Belfast West,N06000004,2008,Females,64,412
Belfast West,N06000004,2008,Females,65,411
Belfast West,N06000004,2008,Females,66,363
Belfast West,N06000004,2008,Females,67,334
Belfast West,N06000004,2008,Females,68,356
Belfast West,N06000004,2008,Females,69,362
Belfast West,N06000004,2008,Females,70,387
Belfast West,N06000004,2008,Females,71,355
Belfast West,N06000004,2008,Females,72,344
Belfast West,N06000004,2008,Females,73,315
Belfast West,N06000004,2008,Females,74,303
Belfast West,N06000004,2008,Females,75,281
Belfast West,N06000004,2008,Females,76,286
Belfast West,N06000004,2008,Females,77,298
Belfast West,N06000004,2008,Females,78,287
Belfast West,N06000004,2008,Females,79,249
Belfast West,N06000004,2008,Females,80,229
Belfast West,N06000004,2008,Females,81,228
Belfast West,N06000004,2008,Females,82,209
Belfast West,N06000004,2008,Females,83,187
Belfast West,N06000004,2008,Females,84,178
Belfast West,N06000004,2008,Females,85,155
Belfast West,N06000004,2008,Females,86,119
Belfast West,N06000004,2008,Females,87,106
Belfast West,N06000004,2008,Females,88,111
Belfast West,N06000004,2008,Females,89,67
Belfast West,N06000004,2008,Females,90,282
Belfast West,N06000004,2008,Males,0,772
Belfast West,N06000004,2008,Males,1,743
Belfast West,N06000004,2008,Males,2,637
Belfast West,N06000004,2008,Males,3,689
Belfast West,N06000004,2008,Males,4,709
Belfast West,N06000004,2008,Males,5,607
Belfast West,N06000004,2008,Males,6,646
Belfast West,N06000004,2008,Males,7,665
Belfast West,N06000004,2008,Males,8,713
Belfast West,N06000004,2008,Males,9,803
Belfast West,N06000004,2008,Males,10,768
Belfast West,N06000004,2008,Males,11,766
Belfast West,N06000004,2008,Males,12,773
Belfast West,N06000004,2008,Males,13,761
Belfast West,N06000004,2008,Males,14,780
Belfast West,N06000004,2008,Males,15,832
Belfast West,N06000004,2008,Males,16,893
Belfast West,N06000004,2008,Males,17,885
Belfast West,N06000004,2008,Males,18,806
Belfast West,N06000004,2008,Males,19,880
Belfast West,N06000004,2008,Males,20,855
Belfast West,N06000004,2008,Males,21,816
Belfast West,N06000004,2008,Males,22,795
Belfast West,N06000004,2008,Males,23,808
Belfast West,N06000004,2008,Males,24,772
Belfast West,N06000004,2008,Males,25,786
Belfast West,N06000004,2008,Males,26,713
Belfast West,N06000004,2008,Males,27,649
Belfast West,N06000004,2008,Males,28,642
Belfast West,N06000004,2008,Males,29,597
Belfast West,N06000004,2008,Males,30,549
Belfast West,N06000004,2008,Males,31,570
Belfast West,N06000004,2008,Males,32,515
Belfast West,N06000004,2008,Males,33,505
Belfast West,N06000004,2008,Males,34,489
Belfast West,N06000004,2008,Males,35,506
Belfast West,N06000004,2008,Males,36,518
Belfast West,N06000004,2008,Males,37,541
Belfast West,N06000004,2008,Males,38,537
Belfast West,N06000004,2008,Males,39,551
Belfast West,N06000004,2008,Males,40,573
Belfast West,N06000004,2008,Males,41,639
Belfast West,N06000004,2008,Males,42,607
Belfast West,N06000004,2008,Males,43,601
Belfast West,N06000004,2008,Males,44,632
Belfast West,N06000004,2008,Males,45,614
Belfast West,N06000004,2008,Males,46,658
Belfast West,N06000004,2008,Males,47,611
Belfast West,N06000004,2008,Males,48,606
Belfast West,N06000004,2008,Males,49,552
Belfast West,N06000004,2008,Males,50,564
Belfast West,N06000004,2008,Males,51,534
Belfast West,N06000004,2008,Males,52,504
Belfast West,N06000004,2008,Males,53,504
Belfast West,N06000004,2008,Males,54,439
Belfast West,N06000004,2008,Males,55,441
Belfast West,N06000004,2008,Males,56,421
Belfast West,N06000004,2008,Males,57,444
Belfast West,N06000004,2008,Males,58,419
Belfast West,N06000004,2008,Males,59,410
Belfast West,N06000004,2008,Males,60,387
Belfast West,N06000004,2008,Males,61,395
Belfast West,N06000004,2008,Males,62,357
Belfast West,N06000004,2008,Males,63,376
Belfast West,N06000004,2008,Males,64,332
Belfast West,N06000004,2008,Males,65,339
Belfast West,N06000004,2008,Males,66,322
Belfast West,N06000004,2008,Males,67,290
Belfast West,N06000004,2008,Males,68,298
Belfast West,N06000004,2008,Males,69,268
Belfast West,N06000004,2008,Males,70,278
Belfast West,N06000004,2008,Males,71,279
Belfast West,N06000004,2008,Males,72,245
Belfast West,N06000004,2008,Males,73,238
Belfast West,N06000004,2008,Males,74,226
Belfast West,N06000004,2008,Males,75,204
Belfast West,N06000004,2008,Males,76,201
Belfast West,N06000004,2008,Males,77,209
Belfast West,N06000004,2008,Males,78,165
Belfast West,N06000004,2008,Males,79,144
Belfast West,N06000004,2008,Males,80,148
Belfast West,N06000004,2008,Males,81,129
Belfast West,N06000004,2008,Males,82,113
Belfast West,N06000004,2008,Males,83,94
Belfast West,N06000004,2008,Males,84,83
Belfast West,N06000004,2008,Males,85,79
Belfast West,N06000004,2008,Males,86,61
Belfast West,N06000004,2008,Males,87,52
Belfast West,N06000004,2008,Males,88,50
Belfast West,N06000004,2008,Males,89,31
Belfast West,N06000004,2008,Males,90,66
Belfast West,N06000004,2009,All People,0,1495
Belfast West,N06000004,2009,All People,1,1507
Belfast West,N06000004,2009,All People,2,1410
Belfast West,N06000004,2009,All People,3,1279
Belfast West,N06000004,2009,All People,4,1318
Belfast West,N06000004,2009,All People,5,1289
Belfast West,N06000004,2009,All People,6,1174
Belfast West,N06000004,2009,All People,7,1244
Belfast West,N06000004,2009,All People,8,1314
Belfast West,N06000004,2009,All People,9,1343
Belfast West,N06000004,2009,All People,10,1498
Belfast West,N06000004,2009,All People,11,1466
Belfast West,N06000004,2009,All People,12,1542
Belfast West,N06000004,2009,All People,13,1500
Belfast West,N06000004,2009,All People,14,1498
Belfast West,N06000004,2009,All People,15,1589
Belfast West,N06000004,2009,All People,16,1624
Belfast West,N06000004,2009,All People,17,1697
Belfast West,N06000004,2009,All People,18,1737
Belfast West,N06000004,2009,All People,19,1458
Belfast West,N06000004,2009,All People,20,1703
Belfast West,N06000004,2009,All People,21,1594
Belfast West,N06000004,2009,All People,22,1591
Belfast West,N06000004,2009,All People,23,1546
Belfast West,N06000004,2009,All People,24,1559
Belfast West,N06000004,2009,All People,25,1597
Belfast West,N06000004,2009,All People,26,1507
Belfast West,N06000004,2009,All People,27,1438
Belfast West,N06000004,2009,All People,28,1370
Belfast West,N06000004,2009,All People,29,1328
Belfast West,N06000004,2009,All People,30,1321
Belfast West,N06000004,2009,All People,31,1190
Belfast West,N06000004,2009,All People,32,1196
Belfast West,N06000004,2009,All People,33,1074
Belfast West,N06000004,2009,All People,34,1071
Belfast West,N06000004,2009,All People,35,1105
Belfast West,N06000004,2009,All People,36,1117
Belfast West,N06000004,2009,All People,37,1062
Belfast West,N06000004,2009,All People,38,1196
Belfast West,N06000004,2009,All People,39,1227
Belfast West,N06000004,2009,All People,40,1230
Belfast West,N06000004,2009,All People,41,1256
Belfast West,N06000004,2009,All People,42,1348
Belfast West,N06000004,2009,All People,43,1356
Belfast West,N06000004,2009,All People,44,1355
Belfast West,N06000004,2009,All People,45,1354
Belfast West,N06000004,2009,All People,46,1345
Belfast West,N06000004,2009,All People,47,1364
Belfast West,N06000004,2009,All People,48,1307
Belfast West,N06000004,2009,All People,49,1262
Belfast West,N06000004,2009,All People,50,1182
Belfast West,N06000004,2009,All People,51,1202
Belfast West,N06000004,2009,All People,52,1164
Belfast West,N06000004,2009,All People,53,1073
Belfast West,N06000004,2009,All People,54,1048
Belfast West,N06000004,2009,All People,55,973
Belfast West,N06000004,2009,All People,56,912
Belfast West,N06000004,2009,All People,57,861
Belfast West,N06000004,2009,All People,58,833
Belfast West,N06000004,2009,All People,59,878
Belfast West,N06000004,2009,All People,60,863
Belfast West,N06000004,2009,All People,61,837
Belfast West,N06000004,2009,All People,62,855
Belfast West,N06000004,2009,All People,63,738
Belfast West,N06000004,2009,All People,64,739
Belfast West,N06000004,2009,All People,65,730
Belfast West,N06000004,2009,All People,66,743
Belfast West,N06000004,2009,All People,67,673
Belfast West,N06000004,2009,All People,68,616
Belfast West,N06000004,2009,All People,69,642
Belfast West,N06000004,2009,All People,70,624
Belfast West,N06000004,2009,All People,71,633
Belfast West,N06000004,2009,All People,72,604
Belfast West,N06000004,2009,All People,73,569
Belfast West,N06000004,2009,All People,74,535
Belfast West,N06000004,2009,All People,75,503
Belfast West,N06000004,2009,All People,76,456
Belfast West,N06000004,2009,All People,77,463
Belfast West,N06000004,2009,All People,78,481
Belfast West,N06000004,2009,All People,79,430
Belfast West,N06000004,2009,All People,80,369
Belfast West,N06000004,2009,All People,81,349
Belfast West,N06000004,2009,All People,82,319
Belfast West,N06000004,2009,All People,83,291
Belfast West,N06000004,2009,All People,84,256
Belfast West,N06000004,2009,All People,85,233
Belfast West,N06000004,2009,All People,86,213
Belfast West,N06000004,2009,All People,87,158
Belfast West,N06000004,2009,All People,88,138
Belfast West,N06000004,2009,All People,89,130
Belfast West,N06000004,2009,All People,90,346
Belfast West,N06000004,2009,Females,0,714
Belfast West,N06000004,2009,Females,1,728
Belfast West,N06000004,2009,Females,2,671
Belfast West,N06000004,2009,Females,3,653
Belfast West,N06000004,2009,Females,4,640
Belfast West,N06000004,2009,Females,5,594
Belfast West,N06000004,2009,Females,6,575
Belfast West,N06000004,2009,Females,7,606
Belfast West,N06000004,2009,Females,8,665
Belfast West,N06000004,2009,Females,9,642
Belfast West,N06000004,2009,Females,10,705
Belfast West,N06000004,2009,Females,11,699
Belfast West,N06000004,2009,Females,12,791
Belfast West,N06000004,2009,Females,13,733
Belfast West,N06000004,2009,Females,14,731
Belfast West,N06000004,2009,Females,15,808
Belfast West,N06000004,2009,Females,16,803
Belfast West,N06000004,2009,Females,17,807
Belfast West,N06000004,2009,Females,18,823
Belfast West,N06000004,2009,Females,19,703
Belfast West,N06000004,2009,Females,20,855
Belfast West,N06000004,2009,Females,21,781
Belfast West,N06000004,2009,Females,22,813
Belfast West,N06000004,2009,Females,23,789
Belfast West,N06000004,2009,Females,24,784
Belfast West,N06000004,2009,Females,25,818
Belfast West,N06000004,2009,Females,26,777
Belfast West,N06000004,2009,Females,27,767
Belfast West,N06000004,2009,Females,28,733
Belfast West,N06000004,2009,Females,29,700
Belfast West,N06000004,2009,Females,30,710
Belfast West,N06000004,2009,Females,31,656
Belfast West,N06000004,2009,Females,32,644
Belfast West,N06000004,2009,Females,33,564
Belfast West,N06000004,2009,Females,34,577
Belfast West,N06000004,2009,Females,35,624
Belfast West,N06000004,2009,Females,36,608
Belfast West,N06000004,2009,Females,37,538
Belfast West,N06000004,2009,Females,38,652
Belfast West,N06000004,2009,Females,39,682
Belfast West,N06000004,2009,Females,40,677
Belfast West,N06000004,2009,Females,41,692
Belfast West,N06000004,2009,Females,42,718
Belfast West,N06000004,2009,Females,43,764
Belfast West,N06000004,2009,Females,44,750
Belfast West,N06000004,2009,Females,45,710
Belfast West,N06000004,2009,Females,46,745
Belfast West,N06000004,2009,Females,47,714
Belfast West,N06000004,2009,Females,48,716
Belfast West,N06000004,2009,Females,49,665
Belfast West,N06000004,2009,Females,50,630
Belfast West,N06000004,2009,Females,51,641
Belfast West,N06000004,2009,Females,52,641
Belfast West,N06000004,2009,Females,53,572
Belfast West,N06000004,2009,Females,54,539
Belfast West,N06000004,2009,Females,55,528
Belfast West,N06000004,2009,Females,56,475
Belfast West,N06000004,2009,Females,57,445
Belfast West,N06000004,2009,Females,58,396
Belfast West,N06000004,2009,Females,59,460
Belfast West,N06000004,2009,Females,60,441
Belfast West,N06000004,2009,Females,61,455
Belfast West,N06000004,2009,Females,62,470
Belfast West,N06000004,2009,Females,63,389
Belfast West,N06000004,2009,Females,64,370
Belfast West,N06000004,2009,Females,65,403
Belfast West,N06000004,2009,Females,66,408
Belfast West,N06000004,2009,Females,67,358
Belfast West,N06000004,2009,Females,68,332
Belfast West,N06000004,2009,Females,69,348
Belfast West,N06000004,2009,Females,70,358
Belfast West,N06000004,2009,Females,71,372
Belfast West,N06000004,2009,Females,72,338
Belfast West,N06000004,2009,Females,73,333
Belfast West,N06000004,2009,Females,74,310
Belfast West,N06000004,2009,Females,75,291
Belfast West,N06000004,2009,Females,76,265
Belfast West,N06000004,2009,Females,77,275
Belfast West,N06000004,2009,Females,78,293
Belfast West,N06000004,2009,Females,79,277
Belfast West,N06000004,2009,Females,80,232
Belfast West,N06000004,2009,Females,81,211
Belfast West,N06000004,2009,Females,82,206
Belfast West,N06000004,2009,Females,83,189
Belfast West,N06000004,2009,Females,84,176
Belfast West,N06000004,2009,Females,85,159
Belfast West,N06000004,2009,Females,86,146
Belfast West,N06000004,2009,Females,87,107
Belfast West,N06000004,2009,Females,88,94
Belfast West,N06000004,2009,Females,89,94
Belfast West,N06000004,2009,Females,90,270
Belfast West,N06000004,2009,Males,0,781
Belfast West,N06000004,2009,Males,1,779
Belfast West,N06000004,2009,Males,2,739
Belfast West,N06000004,2009,Males,3,626
Belfast West,N06000004,2009,Males,4,678
Belfast West,N06000004,2009,Males,5,695
Belfast West,N06000004,2009,Males,6,599
Belfast West,N06000004,2009,Males,7,638
Belfast West,N06000004,2009,Males,8,649
Belfast West,N06000004,2009,Males,9,701
Belfast West,N06000004,2009,Males,10,793
Belfast West,N06000004,2009,Males,11,767
Belfast West,N06000004,2009,Males,12,751
Belfast West,N06000004,2009,Males,13,767
Belfast West,N06000004,2009,Males,14,767
Belfast West,N06000004,2009,Males,15,781
Belfast West,N06000004,2009,Males,16,821
Belfast West,N06000004,2009,Males,17,890
Belfast West,N06000004,2009,Males,18,914
Belfast West,N06000004,2009,Males,19,755
Belfast West,N06000004,2009,Males,20,848
Belfast West,N06000004,2009,Males,21,813
Belfast West,N06000004,2009,Males,22,778
Belfast West,N06000004,2009,Males,23,757
Belfast West,N06000004,2009,Males,24,775
Belfast West,N06000004,2009,Males,25,779
Belfast West,N06000004,2009,Males,26,730
Belfast West,N06000004,2009,Males,27,671
Belfast West,N06000004,2009,Males,28,637
Belfast West,N06000004,2009,Males,29,628
Belfast West,N06000004,2009,Males,30,611
Belfast West,N06000004,2009,Males,31,534
Belfast West,N06000004,2009,Males,32,552
Belfast West,N06000004,2009,Males,33,510
Belfast West,N06000004,2009,Males,34,494
Belfast West,N06000004,2009,Males,35,481
Belfast West,N06000004,2009,Males,36,509
Belfast West,N06000004,2009,Males,37,524
Belfast West,N06000004,2009,Males,38,544
Belfast West,N06000004,2009,Males,39,545
Belfast West,N06000004,2009,Males,40,553
Belfast West,N06000004,2009,Males,41,564
Belfast West,N06000004,2009,Males,42,630
Belfast West,N06000004,2009,Males,43,592
Belfast West,N06000004,2009,Males,44,605
Belfast West,N06000004,2009,Males,45,644
Belfast West,N06000004,2009,Males,46,600
Belfast West,N06000004,2009,Males,47,650
Belfast West,N06000004,2009,Males,48,591
Belfast West,N06000004,2009,Males,49,597
Belfast West,N06000004,2009,Males,50,552
Belfast West,N06000004,2009,Males,51,561
