"OA11CD","LAD11NM","PM252013me"
"E00021441","Tower Hamlets",16.553173065186
"E00021448","Tower Hamlets",16.692579650879
"E00021449","Tower Hamlets",16.645643565966
"E00021634","Tower Hamlets",16.581209687626
"E00021635","Tower Hamlets",17.194795158174
"E00021633","Tower Hamlets",16.538590792952
"E00021630","Tower Hamlets",16.828320145607
"E00021639","Tower Hamlets",16.888973712921
"E00167152","Tower Hamlets",16.26825088501
"E00167153","Tower Hamlets",16.311904128717
"E00167150","Tower Hamlets",18.879257753491
"E00167151","Tower Hamlets",16.874262046814
"E00167156","Tower Hamlets",17.841506151053
"E00167157","Tower Hamlets",16.30442237854
"E00167154","Tower Hamlets",17.503644482843
"E00167155","Tower Hamlets",17.333875466849
"E00167158","Tower Hamlets",17.422437022051
"E00167159","Tower Hamlets",17.265781485794
"E00021167","Tower Hamlets",17.1017514688
"E00021164","Tower Hamlets",16.678830909729
"E00021165","Tower Hamlets",16.713745918827
"E00021169","Tower Hamlets",16.604340470355
"E00021357","Tower Hamlets",16.431886752446
"E00021354","Tower Hamlets",16.559266326248
"E00021355","Tower Hamlets",16.76316190649
"E00021352","Tower Hamlets",17.828131602361
"E00021353","Tower Hamlets",17.118014791737
"E00021351","Tower Hamlets",16.866989517212
"E00021359","Tower Hamlets",16.448659404632
"E00167253","Tower Hamlets",16.659541643583
"E00167250","Tower Hamlets",16.700490951538
"E00167257","Tower Hamlets",16.63865601389
"E00167254","Tower Hamlets",16.853353144759
"E00167255","Tower Hamlets",16.520758045663
"E00167258","Tower Hamlets",16.581446721004
"E00167259","Tower Hamlets",16.586314082146
"E00021266","Tower Hamlets",16.545125452878
"E00021262","Tower Hamlets",16.432511661364
"E00021263","Tower Hamlets",16.667747989143
"E00021260","Tower Hamlets",16.319488579886
"E00021261","Tower Hamlets",16.370324271066
"E00021504","Tower Hamlets",16.476939201355
"E00021585","Tower Hamlets",16.654142379761
"E00021505","Tower Hamlets",16.467605056763
"E00021584","Tower Hamlets",16.682471063402
"E00021502","Tower Hamlets",16.4861148606
"E00021583","Tower Hamlets",16.618395785896
"E00021500","Tower Hamlets",16.714276611805
"E00021501","Tower Hamlets",16.980125589574
"E00021580","Tower Hamlets",16.759868621826
"E00021508","Tower Hamlets",17.42691619873
"E00021455","Tower Hamlets",16.706604003906
"E00021452","Tower Hamlets",17.391809030013
"E00021453","Tower Hamlets",16.58601450516
"E00021451","Tower Hamlets",16.746499969846
"E00021458","Tower Hamlets",17.048542818816
"E00021459","Tower Hamlets",16.600724962023
"E00021766","Tower Hamlets",17.190611110014
"E00021767","Tower Hamlets",16.910297262258
"E00021762","Tower Hamlets",16.957777659098
"E00021763","Tower Hamlets",16.826100928443
"E00021760","Tower Hamlets",16.68782549891
"E00021761","Tower Hamlets",17.156882139353
"E00021687","Tower Hamlets",17.364453330407
"E00021606","Tower Hamlets",16.769494429879
"E00021607","Tower Hamlets",16.653334617615
"E00021686","Tower Hamlets",17.776540998979
"E00021685","Tower Hamlets",17.145279028477
"E00021604","Tower Hamlets",16.755859919957
"E00021605","Tower Hamlets",17.180583953857
"E00021683","Tower Hamlets",17.068427534664
"E00021602","Tower Hamlets",16.824135448622
"E00021682","Tower Hamlets",17.029395506932
"E00021603","Tower Hamlets",16.522520065308
"E00021688","Tower Hamlets",17.60145502824
"E00167122","Tower Hamlets",16.417699618656
"E00167123","Tower Hamlets",16.521368912288
"E00167120","Tower Hamlets",17.232161608609
"E00167121","Tower Hamlets",16.291527086689
"E00167126","Tower Hamlets",17.609149890743
"E00167127","Tower Hamlets",16.410436363908
"E00167124","Tower Hamlets",16.714175876818
"E00167125","Tower Hamlets",16.419992234972
"E00167128","Tower Hamlets",16.797963530442
"E00021176","Tower Hamlets",16.469651954119
"E00021174","Tower Hamlets",16.620121604518
"E00021170","Tower Hamlets",16.494381957584
"E00021179","Tower Hamlets",17.44999127639
"E00167079","Tower Hamlets",16.256746743855
"E00021326","Tower Hamlets",16.329368873879
"E00021327","Tower Hamlets",16.373750241597
"E00021324","Tower Hamlets",16.388394083296
"E00021325","Tower Hamlets",16.615830816874
"E00021322","Tower Hamlets",16.657730647496
"E00021323","Tower Hamlets",16.358359009879
"E00021320","Tower Hamlets",16.3380499204
"E00021321","Tower Hamlets",16.469496952404
"E00021328","Tower Hamlets",16.342072044931
"E00021329","Tower Hamlets",16.42717406533
"E00167222","Tower Hamlets",16.88880877341
"E00167223","Tower Hamlets",17.262779508318
"E00167221","Tower Hamlets",17.296392581042
"E00167224","Tower Hamlets",16.924292182922
"E00167225","Tower Hamlets",16.835210699784
"E00167228","Tower Hamlets",16.606022596359
"E00167229","Tower Hamlets",16.558134129173
"E00021277","Tower Hamlets",16.673869988857
"E00021275","Tower Hamlets",16.612975705054
"E00021271","Tower Hamlets",16.242451259068
"E00021278","Tower Hamlets",16.569639707866
"E00021279","Tower Hamlets",16.341651472934
"E00021597","Tower Hamlets",16.696552129892
"E00021516","Tower Hamlets",16.260228821726
"E00021595","Tower Hamlets",17.743437539963
"E00021594","Tower Hamlets",16.97661529541
"E00021593","Tower Hamlets",17.073702473794
"E00021592","Tower Hamlets",16.629066964854
"E00021590","Tower Hamlets",16.710770743234
"E00021511","Tower Hamlets",16.644421750849
"E00021518","Tower Hamlets",16.508292410109
"E00021599","Tower Hamlets",16.748268127441
"E00021519","Tower Hamlets",16.279996021684
"E00021598","Tower Hamlets",16.725081801414
"E00021616","Tower Hamlets",17.900159776211
"E00021697","Tower Hamlets",17.293531240419
"E00021617","Tower Hamlets",17.68132126168
"E00021696","Tower Hamlets",16.916431285313
"E00021693","Tower Hamlets",17.850313105482
"E00021612","Tower Hamlets",16.705312663111
"E00021613","Tower Hamlets",16.814310755048
"E00021692","Tower Hamlets",17.934433979775
"E00021610","Tower Hamlets",16.633873469794
"E00021691","Tower Hamlets",18.279744761331
"E00021690","Tower Hamlets",18.273271141052
"E00021611","Tower Hamlets",16.779615028232
"E00021618","Tower Hamlets",17.053974575467
"E00021699","Tower Hamlets",17.480486345291
"E00021619","Tower Hamlets",17.192425409953
"E00021698","Tower Hamlets",16.858721378238
"E00167132","Tower Hamlets",16.286192039391
"E00167133","Tower Hamlets",16.354769242116
"E00167130","Tower Hamlets",16.278004288673
"E00167136","Tower Hamlets",16.894003924202
"E00167134","Tower Hamlets",16.165449142456
"E00167135","Tower Hamlets",16.360155767865
"E00167138","Tower Hamlets",17.912625312805
"E00167139","Tower Hamlets",17.962258747646
"E00021147","Tower Hamlets",16.638559096899
"E00021145","Tower Hamlets",16.474284995686
"E00021143","Tower Hamlets",16.709540406863
"E00021141","Tower Hamlets",16.540665130615
"E00021148","Tower Hamlets",16.669205099344
"E00021149","Tower Hamlets",16.625462468465
"E00021336","Tower Hamlets",16.404251734416
"E00021334","Tower Hamlets",16.945942435154
"E00021331","Tower Hamlets",16.558201943674
"E00021338","Tower Hamlets",17.406499191567
"E00021339","Tower Hamlets",16.427210822472
"E00167233","Tower Hamlets",16.501387847097
"E00167230","Tower Hamlets",16.497960567474
"E00167231","Tower Hamlets",17.274032929364
"E00167236","Tower Hamlets",18.496894963582
"E00167237","Tower Hamlets",18.75765144825
"E00167234","Tower Hamlets",17.167425296925
"E00167238","Tower Hamlets",16.744942903519
"E00167239","Tower Hamlets",16.70700951985
"E00021246","Tower Hamlets",16.407225200108
"E00021247","Tower Hamlets",16.576478892359
"E00021245","Tower Hamlets",16.533834260086
"E00021243","Tower Hamlets",16.738002127789
"E00021240","Tower Hamlets",16.575285004406
"E00021241","Tower Hamlets",16.455519392684
"E00021249","Tower Hamlets",16.442147485141
"E00021437","Tower Hamlets",16.762189619003
"E00021434","Tower Hamlets",16.746012517384
"E00021432","Tower Hamlets",16.90903823159
"E00021433","Tower Hamlets",16.728999378917
"E00021438","Tower Hamlets",16.498580317343
"E00021439","Tower Hamlets",16.507342576981
"E00021746","Tower Hamlets",17.367050873606
"E00021744","Tower Hamlets",18.271902227626
"E00021745","Tower Hamlets",16.837407834602
"E00021742","Tower Hamlets",17.571152650393
"E00021743","Tower Hamlets",17.51270054662
"E00021740","Tower Hamlets",16.935043334961
"E00021741","Tower Hamlets",17.745903015137
"E00021748","Tower Hamlets",17.132308605105
"E00167102","Tower Hamlets",18.256845647638
"E00167182","Tower Hamlets",16.452203989029
"E00167101","Tower Hamlets",18.063587275418
"E00167187","Tower Hamlets",16.436674641628
"E00167106","Tower Hamlets",17.63444605539
"E00167107","Tower Hamlets",17.047037601471
"E00167185","Tower Hamlets",16.99327023585
"E00167104","Tower Hamlets",19.352882732045
"E00167184","Tower Hamlets",18.347189453413
"E00167105","Tower Hamlets",16.696330346002
"E00167108","Tower Hamlets",16.409457532371
"E00167188","Tower Hamlets",16.35043187198
"E00021156","Tower Hamlets",17.273798926932
"E00021157","Tower Hamlets",16.703577859061
"E00021154","Tower Hamlets",16.686960131623
"E00021155","Tower Hamlets",17.12183472418
"E00021152","Tower Hamlets",17.077250654047
"E00021153","Tower Hamlets",16.719461672234
"E00021150","Tower Hamlets",16.632822234055
"E00021151","Tower Hamlets",16.696223417918
"E00021159","Tower Hamlets",16.762065445167
"E00021387","Tower Hamlets",16.482965822573
"E00021305","Tower Hamlets",16.525197827086
"E00021384","Tower Hamlets",16.519957430222
"E00021302","Tower Hamlets",16.90511001661
"E00021383","Tower Hamlets",16.838474466831
"E00021303","Tower Hamlets",16.330827093124
"E00021382","Tower Hamlets",16.509699821472
"E00021300","Tower Hamlets",16.450343629234
"E00021381","Tower Hamlets",17.679262062811
"E00021308","Tower Hamlets",17.095345528571
"E00167202","Tower Hamlets",16.571246427648
"E00167203","Tower Hamlets",17.312248049556
"E00167200","Tower Hamlets",16.018374422934
"E00167201","Tower Hamlets",16.14387265594
"E00167207","Tower Hamlets",16.391312697838
"E00167204","Tower Hamlets",16.352086467128
"E00167205","Tower Hamlets",16.941750309684
"E00167209","Tower Hamlets",16.340302299051
"E00021257","Tower Hamlets",16.321131779597
"E00020535","Sutton",15.481524918724
"E00020531","Sutton",15.401035093794
"E00020607","Sutton",15.201237386908
"E00020686","Sutton",15.15876964871
"E00021126","Sutton",15.295390191479
"E00021072","Sutton",15.468872826054
"E00021070","Sutton",15.962181638269
"E00020831","Sutton",15.334886086293
"E00020695","Sutton",15.127672920227
"E00020614","Sutton",15.098156929016
"E00020618","Sutton",15.163540230627
"E00020699","Sutton",14.984967510773
"E00021047","Sutton",15.808917591969
"E00021102","Sutton",15.572604522705
"E00021054","Sutton",15.28729787337
"E00020565","Sutton",15.244523369989
"E00020561","Sutton",15.398069373493
"E00020624","Sutton",15.194319399665
"E00020625","Sutton",15.026573512369
"E00020622","Sutton",15.102702899413
"E00020623","Sutton",15.086380945493
"E00020620","Sutton",15.072252352246
"E00020621","Sutton",15.009995516522
"E00020628","Sutton",15.255790245839
"E00020629","Sutton",14.940747481805
"E00020720","Sutton",15.621690493911
"E00020957","Sutton",15.289609166502
"E00020938","Sutton",15.314205141351
"E00020846","Sutton",15.337910441609
"E00020842","Sutton",15.339304288228
"E00020843","Sutton",15.387446387609
"E00021010","Sutton",15.520598491869
"E00021091","Sutton",15.778998653094
"E00020858","Sutton",15.721796820561
"E00020912","Sutton",15.225391407402
"E00020993","Sutton",15.719317265919
"E00020581","Sutton",15.216172584116
"E00020767","Sutton",15.499679914663
"E00020768","Sutton",15.569687379034
"E00021078","Sutton",15.479048766588
"E00021079","Sutton",15.488855342865
"E00020574","Sutton",15.280667801426
"E00020570","Sutton",15.263385902752
"E00020578","Sutton",15.261702096462
"E00020603","Sutton",15.324584141374
"E00020682","Sutton",15.545097672022
"E00020600","Sutton",15.286508309007
"E00020681","Sutton",15.450216321179
"E00021120","Sutton",15.832477612929
"E00021071","Sutton",15.734922006726
"E00020594","Sutton",15.715916915203
"E00020770","Sutton",15.495292508602
"E00020610","Sutton",15.09675865588
"E00020965","Sutton",15.463541244128
"E00020969","Sutton",15.497479485302
"E00021136","Sutton",15.331016949245
"E00020923","Sutton",15.161885573314
"E00020920","Sutton",15.180627272679
"E00021001","Sutton",15.307256769251
"E00021080","Sutton",15.532416673699
"E00021045","Sutton",15.450281288313
"E00021043","Sutton",15.599457620664
"E00020746","Sutton",15.478144836426
"E00020745","Sutton",15.174851822968
"E00020976","Sutton",15.617730642102
"E00020975","Sutton",15.448445980365
"E00021101","Sutton",15.452310534886
"E00021056","Sutton",15.291365459401
"E00021052","Sutton",15.581204777033
"E00021051","Sutton",15.345012688637
"E00021058","Sutton",15.132660610686
"E00020890","Sutton",15.216117359145
"E00020811","Sutton",15.853736395247
"E00020754","Sutton",15.686101060647
"E00020664","Sutton",14.801939432011
"E00020660","Sutton",15.354352203446
"E00020949","Sutton",15.407204417001
"E00021117","Sutton",15.485705271254
"E00021114","Sutton",15.33190161352
"E00021021","Sutton",15.692356675863
"E00021029","Sutton",15.384269167395
"E00020726","Sutton",15.277540747325
"E00020721","Sutton",15.295807450682
"E00020670","Sutton",14.841694256417
"E00020951","Sutton",15.307967782021
"E00021034","Sutton",15.586800678489
"E00021033","Sutton",15.461446416551
"E00020542","Sutton",15.568219071466
"E00020543","Sutton",15.419314331479
"E00020734","Sutton",15.210608743988
"E00020730","Sutton",15.26658468324
"E00020738","Sutton",15.183665840371
"E00020648","Sutton",15.614896632657
"E00020873","Sutton",15.615108559985
"E00021007","Sutton",15.358040023804
"E00021086","Sutton",15.680789629618
"E00020703","Sutton",14.867067280382
"E00020782","Sutton",16.043031141493
"E00020657","Sutton",15.391314715874
"E00020650","Sutton",15.856254328381
"E00020930","Sutton",15.312140285969
"E00020845","Sutton",15.418615036011
"E00020841","Sutton",15.3250174863
"E00020717","Sutton",15.653357906775
"E00020796","Sutton",15.324777310355
"E00020715","Sutton",15.370550827104
"E00020794","Sutton",15.388461650364
"E00020790","Sutton",15.505881708688
"E00020711","Sutton",15.660971968024
"E00020907","Sutton",15.169537082795
"E00020986","Sutton",15.546463272199
"E00020905","Sutton",15.206076215295
"E00020984","Sutton",15.383983783944
"E00020901","Sutton",15.230656848234
"E00020980","Sutton",15.460705095927
"E00020630","Sutton",15.218469905853
"E00020631","Sutton",15.415266429301
"E00020639","Sutton",15.382698232477
"E00020917","Sutton",15.524896719018
"E00020998","Sutton",15.434753783762
"E00020919","Sutton",15.163300746825
"E00166819","Sutton",16.06073676993
"E00020587","Sutton",15.149204351882
"E00020586","Sutton",15.233566967864
"E00020585","Sutton",15.115725327696
"E00020584","Sutton",15.19714081628
"E00020583","Sutton",15.160718140623
"E00020582","Sutton",15.207400188111
"E00020580","Sutton",15.147808038763
"E00020589","Sutton",15.34075500071
"E00020588","Sutton",15.150850752989
"E00020766","Sutton",15.500678974649
"E00020764","Sutton",15.529913466317
"E00020765","Sutton",15.55204662217
"E00020763","Sutton",15.846062879562
"E00020760","Sutton",15.825834851408
"E00020761","Sutton",15.473700411908
"E00020769","Sutton",16.031952740395
"E00020606","Sutton",15.088415579362
"E00020687","Sutton",15.210725021362
"E00020604","Sutton",15.077764224548
"E00020685","Sutton",15.361181666137
"E00020605","Sutton",15.111384487152
"E00020684","Sutton",15.278722078493
"E00020602","Sutton",15.126842052906
"E00020683","Sutton",15.253840876892
"E00020680","Sutton",15.266170021175
"E00020601","Sutton",15.565499667464
"E00020689","Sutton",15.190349338562
"E00020608","Sutton",15.317443157764
"E00020609","Sutton",15.135401649037
"E00020688","Sutton",15.205783883731
"E00021127","Sutton",15.826920635729
"E00021124","Sutton",15.307713301285
"E00021125","Sutton",15.30476078806
"E00021122","Sutton",15.233361888364
"E00021123","Sutton",15.26387350346
"E00021121","Sutton",15.581254386902
"E00021128","Sutton",15.311159831374
"E00021129","Sutton",15.257582755316
"E00021076","Sutton",16.103193355512
"E00021077","Sutton",15.596262745474
"E00021074","Sutton",15.724671629411
"E00021075","Sutton",15.550963499607
"E00021073","Sutton",15.508911175387
"E00020836","Sutton",15.324779589971
"E00020837","Sutton",15.449610258404
"E00020834","Sutton",15.321547287266
"E00020835","Sutton",15.38092692002
"E00020832","Sutton",15.319563109299
"E00020833","Sutton",15.341677112856
"E00020830","Sutton",15.551805777299
"E00020838","Sutton",15.31502532959
"E00020839","Sutton",15.327603116949
"E00020597","Sutton",15.295766838959
"E00020596","Sutton",15.149836423229
"E00020595","Sutton",15.642620277405
"E00020593","Sutton",15.072118008009
"E00020592","Sutton",15.249161099893
"E00020591","Sutton",15.107531348053
"E00020590","Sutton",15.187056030052
"E00020599","Sutton",15.138326115078
"E00020598","Sutton",15.156056543986
"E00020776","Sutton",15.828201985827
"E00020777","Sutton",15.588593978882
"E00020774","Sutton",15.511123418808
